ID;T2;JAHR;VAR1;VAR2;VAR3;VAR4;VAR5;VAR6;VAR7;VAR8;VAR9;VAR10;VAR11;VAR12;VAR13;VAR14;VAR15;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;category
3700;0;2002;25000.0;74000.0;388000.0;763000.0;14000.0;2340000.0;281000.0;688000.0;0.0;0.0;0.0;605000.0;1716000.0;2055000.0;165000.0;1925000.0;0.0;44000.0;163000.0;193000.0;30000.0;27000.0;0.0;-21739.3996529998;-66009.95485360001;0.0;manufacturing
3405;0;1997;38346.89109;412612.548128;3719137.14385;96634.16554680001;4601.6269308;4495278.21951;193268.331094;0.0;0.0;930551.223784;0.0;637069.6839760001;3693061.2579099997;382446.327138;148274.645548;1428038.22419;0.0;63400.19326880001;37835.599208800006;-267405.65386900003;-289902.496642;-289902.496642;0.0;-541458.1021939999;-85385.74416;0.0;wholesale
3406;0;1998;11248.4213864;401875.418623;786878.2051659999;80784.1172296;6135.5025743999995;1660164.73826;208095.795648;0.0;0.0;0.0;0.0;601790.5441729999;922370.553684;330294.555255;214231.298223;1667322.8245899999;0.0;69535.6958432;50617.8962388;-169748.904561;-90498.6629748;-85897.03604400001;0.0;-2805969.844029;-27098.4697036;0.0;wholesale
3409;0;1997;8691.9619804;722966.720017;906009.2134860001;5112.918812;0.0;929017.34814;10225.837624;0.0;242352.35168899997;64934.068912400006;0.0;295015.415453;371709.197632;408010.921198;154921.440004;2301836.04916;0.0;2556.459406;30677.512872000003;42437.2261404;13804.880793200002;3579.0431692;0.0;192757.0392126;4601.6269308;0.0;wholesale
3412;0;1998;508224.129913;2848918.36204;4425742.5236599995;12487792.9064;0.0;16921716.1002;34767.8479216;12097165.9092;265871.77822399995;0.0;1140692.18696;6726044.69719;3497236.46741;6012281.23103;461185.276842;16010082.675999999;0.0;839541.26893;768471.6974439999;786366.91327;105837.419392;75159.90652039999;0.0;0.0;0.0;0.0;wholesale
3256;0;1997;20000.0;561000.0;1726000.0;5912000.0;7000.0;7695000.0;985000.0;4209000.0;156000.0;0.0;211000.0;1909000.0;3286000.0;3810000.0;801000.0;5084000.0;0.0;551000.0;377000.0;807000.0;438000.0;429000.0;-32000.0;0.0;0.0;0.0;manufacturing
3257;0;1998;55219.5231696;911122.1322979999;2007843.21747;5924339.02746;5624.2106932;7983311.433060001;875842.9924959999;4193616.0096;484704.70337799995;0.0;271495.988917;1711293.9263799998;3399579.7181;1885644.45787;954070.650319;5664602.75181;0.0;636558.392094;369152.73822600004;878399.4518950001;513337.04871899995;330805.84713;88964.7873288;-84126.35551999969;35219.5231696;0.0;manufacturing
3258;0;1999;108000.0;947000.0;2328000.0;5525000.0;26000.0;7941000.0;1014000.0;3969000.0;732000.0;0.0;301000.0;1802000.0;3047000.0;991000.0;719000.0;6375000.0;0.0;725000.0;340000.0;683000.0;345000.0;189000.0;36000.0;-261873.64448000002;52780.4768304;0.0;manufacturing
3259;0;2000;44000.0;937000.0;2498000.0;5353000.0;2000.0;7893000.0;840000.0;4066000.0;575000.0;368000.0;322000.0;2310000.0;2843000.0;1639000.0;909000.0;6675000.0;0.0;889000.0;312000.0;878000.0;582000.0;280000.0;-14000.0;304000.0;-64000.0;0.0;manufacturing
3260;0;2001;164124.693865;932596.391309;2307971.55174;8261454.21643;4601.6269308;10630780.7939;868173.6142780001;4013641.2674199995;3138820.85869;0.0;344099.436048;2635198.3557;3026336.64482;1731234.3097400002;961740.0285370001;6657020.293219999;0.0;824713.8043760001;487261.16278400004;596166.333479;129356.84594300001;49595.312475800005;-56753.398813199994;508535.00052;120124.69386500001;0.0;manufacturing
3261;0;2002;213000.0;1961000.0;3226000.0;11144000.0;47000.0;14470000.0;654000.0;6589000.0;2396000.0;0.0;369000.0;3566000.0;7365000.0;1035000.0;1952000.0;5230000.0;0.0;969000.0;627000.0;278000.0;-343000.0;-374000.0;151000.0;5269464.999480001;48875.306135;0.0;manufacturing
3262;0;1997;43971.10178319999;1031787.0162600001;1876952.4958900001;1613637.17707;0.0;3510530.0563199995;723989.303779;1597275.83687;343076.852285;15850.048317200002;0.0;2048235.27609;15850.048317200002;1374352.57667;429996.47208900005;6721443.0702599995;0.0;93566.4142596;100724.500596;211674.838824;130379.42971400001;107371.29506;-434598.09901999997;0.0;0.0;0.0;real_estate
2944;0;1999;7669.378218000001;141627.851092;229058.762777;387559.245949;0.0;643716.47843;56242.106932;276608.90772899997;0.0;0.0;0.0;597188.917242;0.0;513848.34060600004;69535.6958432;566000.112488;0.0;39369.4748524;26587.1778224;69024.40396180001;43459.8099018;41925.934258199995;25053.3021788;0.0;0.0;0.0;wholesale
2948;0;1999;1810000.0;2832000.0;10354000.0;813000.0;0.0;11193000.0;1822000.0;0.0;2645000.0;159000.0;0.0;8167000.0;159000.0;30000.0;1694000.0;144623000.0;0.0;479000.0;226000.0;259000.0;95000.0;59000.0;0.0;8224000.0;1810000.0;0.0;wholesale
2949;0;2000;1206000.0;2608000.0;10779000.0;753000.0;37000.0;11644000.0;180000.0;0.0;2845000.0;0.0;0.0;8485000.0;158000.0;2000.0;2774000.0;141490000.0;0.0;495000.0;266000.0;319000.0;67000.0;33000.0;0.0;317000.0;-604000.0;0.0;wholesale
2950;0;2001;379865.39;2204100.0;10435048.33;888677.44;31955.74;11411923.61;4213588.05;0.0;2780810.5;0.0;0.0;8405772.57;0.0;532459.78;2800677.69;127778152.91;0.0;422634.89;304821.54;367819.77;72650.38;27309.49;0.0;-237227.43;-826134.61;0.0;wholesale
2951;0;2002;2142522.37;1913500.0;9633735.77;974167.0;27162.0;10660629.36;276099.17;0.0;2613416.63;0.0;0.0;7829726.29;0.0;15532.19;2169833.72;126152233.35;0.0;374434.49;264641.59;319011.0;91281.04;52730.3;0.0;-576046.28;1762656.98;0.0;wholesale
3106;0;2002;13387.38;93115.2;260762.2;35666.0;2743.0;304174.89;147763.23;0.0;903.87;0.0;0.0;274730.17;0.0;99995.03;90418.07;1269776.63;0.0;15419.79;13212.85;-26110.62;-39288.25;-45472.34;10030.95;0.0;0.0;0.0;construction
3109;0;2001;147763.35366700002;855902.609128;1304816.88082;268428.23763000005;2045.1675248;1582959.66419;261781.44317399999;0.0;7669.378218000001;8180.6700992;0.0;606392.171103;183553.785351;0.0;314955.798819;4192593.42584;0.0;142650.434855;15850.048317200002;146740.769902;138048.807922;121176.17584200001;175884.407133;0.0;0.0;0.0;construction
3113;0;2000;511.2918812;726545.763185;1016448.2598299999;118108.42455699999;0.0;1178016.49428;217810.341391;5112.918812;195824.7905;0.0;0.0;665190.737441;304218.669314;358415.608721;0.0;8131074.786719999;0.0;53685.647526;68001.8201996;2045.1675186;-53174.355651;-53685.6475322;0.0;0.0;0.0;0.0;wholesale
2789;0;2001;133000.0;106000.0;977000.0;0.0;0.0;977000.0;654000.0;0.0;241000.0;0.0;0.0;539000.0;0.0;34000.0;354000.0;7160000.0;0.0;0.0;2000.0;77000.0;75000.0;43000.0;31000.0;0.0;0.0;0.0;manufacturing
2790;0;2002;188000.0;82000.0;963000.0;0.0;0.0;963000.0;615000.0;0.0;280000.0;0.0;0.0;387000.0;0.0;0.0;161000.0;9050000.0;0.0;0.0;1000.0;62000.0;65000.0;42000.0;-23000.0;-152000.0;55000.0;0.0;manufacturing
2633;0;2002;74000.0;1607000.0;3511000.0;774000.0;3000.0;4297000.0;1134000.0;288000.0;559000.0;581000.0;0.0;1266000.0;2390000.0;259000.0;876000.0;10335000.0;0.0;79000.0;60000.0;30000.0;-24000.0;10000.0;0.0;0.0;0.0;0.0;wholesale
2637;0;2001;232000.0;700000.0;3439000.0;24000.0;0.0;3464000.0;2288000.0;11000.0;442000.0;0.0;0.0;2576000.0;0.0;112000.0;784000.0;21391000.0;0.0;3000.0;8000.0;207000.0;201000.0;114000.0;-591000.0;0.0;0.0;0.0;manufacturing
2638;0;2002;327000.0;917000.0;2913000.0;22000.0;0.0;2937000.0;1548000.0;9000.0;527000.0;0.0;0.0;1645000.0;0.0;0.0;622000.0;15650000.0;0.0;3000.0;21000.0;387000.0;374000.0;89000.0;217000.0;-931000.0;95000.0;0.0;manufacturing
2639;0;1998;2556.459406;505156.378626;1318110.46973;185598.952876;0.0;1560974.1133;775629.78378;0.0;79250.2415862;0.0;9714.545742799999;1333960.51805;5624.2106932;766426.529919;428973.888327;4562768.747830001;0.0;108905.170696;47550.1449516;18917.7996018;-28632.345349799998;-30677.5128746;117597.132676;0.0;0.0;0.0;manufacturing
2640;0;2000;3579.0431684;495953.124764;1067066.15606;142650.434855;0.0;1258289.3196299998;495953.124764;0.0;93566.4142598;0.0;16872.6320796;1130977.64121;0.0;775629.78378;205028.04436099998;5474402.17201;0.0;284278.28594699997;52151.7718824;57775.982581;8691.961985799999;1533.875649;10737.1295052;0.0;0.0;0.0;manufacturing
2641;0;2000;166681.15327100002;3307035.8876;4480962.04684;184576.36911300002;4090.3350496;4801542.05635;872775.241208;13293.5889112;0.0;51129.18812;0.0;4298942.137130001;480103.076447;3497236.46741;91521.2467348;12776161.5274;0.0;51640.4800012;205539.33624200002;-86408.3279894;-245931.394923;-245931.394923;0.0;0.0;0.0;0.0;wholesale
2477;0;2001;156966.607528;2666898.4523400003;5013216.89516;2894423.33947;57775.98257560001;8009898.61087;1841162.0642;1935751.06222;1210227.8828;0.0;0.0;2694508.21393;2310016.7192599997;2605032.13471;1384067.12241;17775573.5418;0.0;350234.938622;233149.097827;827270.2637850001;623776.095067;400852.834864;-1749640.8174700001;-448475.06681000005;27966.607527999997;0.0;manufacturing
2478;0;2002;121000.0;3741000.0;6748000.0;2789000.0;29000.0;9612000.0;2594000.0;1835000.0;1369000.0;0.0;0.0;3334000.0;2120000.0;3086000.0;1411000.0;13252000.0;0.0;399000.0;250000.0;609000.0;401000.0;255000.0;1069000.0;449475.06681000005;-35966.607528;0.0;manufacturing
2481;0;1998;1000.0;633000.0;1052000.0;1573000.0;1000.0;2630000.0;204000.0;1328000.0;472000.0;1105000.0;323000.0;670000.0;1134000.0;131000.0;117000.0;3860000.0;0.0;199000.0;100000.0;121000.0;31000.0;24000.0;48000.0;0.0;0.0;0.0;manufacturing
2484;0;2001;1000.0;1682000.0;2117000.0;1418000.0;0.0;3535000.0;384000.0;1066000.0;386000.0;1856000.0;716000.0;471000.0;1868000.0;15000.0;269000.0;7645000.0;0.0;227000.0;119000.0;-123000.0;-224000.0;-241000.0;248000.0;279000.0;1000.0;0.0;manufacturing
2485;0;2002;1000.0;1624000.0;1969000.0;1174000.0;0.0;3150000.0;282000.0;1090000.0;811000.0;926000.0;739000.0;607000.0;940000.0;158000.0;231000.0;7552000.0;0.0;219000.0;104000.0;529000.0;437000.0;431000.0;0.0;-792000.0;0.0;0.0;manufacturing
2192;0;2002;7609535.0;12370593.0;32831387.0;5448352.0;525880.0;39088664.0;10001983.0;2970989.0;11030563.0;0.0;368814.0;16567503.0;5516000.0;1161299.0;3872158.0;70312433.0;0.0;1364884.0;590130.0;1897140.0;1533719.0;1711081.0;-882456.0;22083503.0;1671972.0;470.0;real_estate
2193;0;2002;6577993.82;11079553.91;26683134.41;2897430.8;164350.65;32150223.11;5246410.8;1188773.4;7561200.0;0.0;0.0;12897575.31;7642505.79;0.0;1866312.68;46414231.85;0.0;822386.56;542108.19;1745632.18;2034231.7;1778052.52;-424562.46;10702825.3057;3025026.53754;317.0;manufacturing
2297;0;2002;4597111.0;2363622.43;13991930.16;2390341.07;4667385.29;21475844.97;290028.98;0.0;6378979.38;0.0;646886.0;7918911.48;0.0;0.0;10211299.64;41861563.82;0.0;3546340.67;2.67;65320.59;270090.47;145895.91;0.0;932128.2600000009;-1578520.37;197.0;real_estate
2303;0;2001;3033050.29;7296713.62;14321084.81;6314524.05;113619.0;20813897.24;3679109.88;2387050.04;12960544.31;0.0;993350.0;2202815.83;856000.0;2480000.83;811662.07;35471790.95;0.0;1603478.4;191672.95;1481629.13;1342452.06;996476.64;1028123.06;3058815.83;912355.84;209.0;manufacturing
2304;0;2002;3507263.09;8108711.06;14113048.480999999;7902626.64;361360.55;22537828.571;1816406.8;2386404.28;14216388.25;0.0;1038666.0;3104031.89;1039000.0;3314386.26;1177669.14;34222200.49;0.0;1473048.67;209199.92;1922920.02;1770869.22;1255843.94;142054.64;1084216.06;474212.8;204.0;manufacturing
2038;0;2000;51115800.0;2330100.0;70374300.0;161700.0;6625600.0;78049400.0;14939000.0;0.0;65705700.0;0.0;0.0;9405200.0;0.0;28100.0;7343100.0;42943400.0;0.0;555300.0;62800.0;1739600.0;1919600.0;-2411000.0;1298800.0;8739395.712301;51111402.8898217;17.0;real_estate
2041;0;2000;31677.947457700004;13754.2905005;735250.96427;3098.0862333;251778.14524299998;990127.1957459999;686360.394045;0.0;42410.163443699996;85897.03600800001;0.0;862177.8985659999;55219.523148;0.0;386489.781683;7062172.931539999;0.0;23343.4194089;5832.53656791;-100757.836788;-103432.77786;-104187.76679;0.0;0.0;0.0;2.0;wholesale
2042;0;2000;342.013365039;28485186.9634;44533739.3979;920565.181692;33010.537713;45644958.1639;13443175.7156;0.0;324496.801745;0.0;0.0;44207282.3031;0.0;0.0;4930413.270219999;26344063.3236;0.0;356728.376051;380681.255382;509102.564956;137186.887356;24248.1350536;18360713.6337;0.0;0.0;112.0;real_estate
1600;0;2001;46277.49;6786950.67;22040705.6;3678375.07;945235.99;28471060.91;11709760.58;2743444.78;5113000.0;6037044.0;2075806.0;15118061.47;2211000.0;4884.43;5108235.03;42007413.69;0.0;865292.24;614303.87;-507057.55;-1196737.81;-6.984919309619999e-10;-8299.04;17329061.47;-236252.69;253.0;manufacturing
1601;0;2002;1678966.44;11130933.39;25096024.87;3322352.99;766951.86;31015293.57;10129676.05;2627887.88;5113000.0;7765797.3;2086518.0;20043362.12;0.0;15496.54;6331916.83;35397812.26;0.0;863685.98;870611.64;-4988833.39;-6113505.08;-3.72529029846e-09;4032242.0;2714300.65;1632688.95;241.0;manufacturing
1295;0;2001;998725.29;7782142.84;23764598.32;844980.76;871327.29;25548764.0;3604950.8;0.0;1945141.12;0.0;0.0;13447552.7;0.0;106.88;9254440.16;75345292.83;0.0;481303.28;348263.03;3386730.52;3045774.76;1876726.64;113567.25;13447552.7;573725.29;90.0;wholesale
1449;0;2002;9338000.0;2041000.0;17465000.0;4773000.0;610000.0;40728000.0;4897000.0;3759000.0;7441000.0;0.0;21929000.0;3127000.0;0.0;0.0;2509000.0;39668000.0;0.0;891000.0;153000.0;-5835000.0;-4651000.0;-8295000.0;995000.0;3127000.0;-4226000.0;351.0;manufacturing
1450;0;2000;6945900.2061;9936957.71112;73274262.0785;6442788.995;240307.18416399998;80166987.92899999;17184520.1271;2024715.84955;14887285.7049;6910109.77442;32716033.6023;17386480.4202;0.0;0.0;4045852.65594;130139122.52200001;0.0;2601964.38343;339497.809117;-59821.15010040001;1922457.4733099998;891693.0408129999;-15024823.2209;6012480.4202;3073900.2061;747.0;manufacturing
1139;0;2001;73948.55;11763643.47;45650147.85;21085350.36;16065.28;68305533.31;10323709.0;10803992.28;19685850.39;0.0;0.0;30527993.21;0.0;0.0;15960197.08;140454860.3;0.0;4998438.94;534653.87;-862002.47;-89741.02;3.07336449623e-08;6586768.52;-534522.448559999;37646.82643480001;1131.0;construction
1141;0;2002;535380.37;1464765.7;7321448.48;10616689.8;15272.25;49742674.91;3930265.56;9407170.28;41114118.18;4875000.0;110810.89;6658128.7;0.0;0.0;38008.17;34271820.21;0.0;2433838.27;16.02;3838497.92;4944958.63;-1.86264514923e-09;20237.0;-512871.3;57380.37;63.0;manufacturing
1144;0;2002;1760907.74;425264.89;5049806.27;1390996.95;11043.31;6468349.43;2726082.71;1228009.61;1057171.59;32906.0;0.0;3787380.08;0.0;0.0;301715.61;3872470.53;0.0;207862.32;106507.71;-269733.34;-308021.85;-129983.99;6687.56;-910881.016348001;138578.60095;40.0;manufacturing
993;1;2001;542445.646908;82856.89448360002;4513389.439069999;143135.65079400002;27773.886267799997;9856645.61981;0.0;0.0;6159226.73002;0.0;0.0;3445351.99246;0.0;42223.4140842;703547.53198;1360912.05727;0.0;48248.6258846;662206.536101;-268925.48421799997;-1816266.61757;-1527141.3153799998;-838306.825936;-8367429.282539999;-475500.05350200005;5.0;real_estate
995;1;2001;14780.0;621915.0;36317294.0;345904.0;128723.0;38278344.0;3843678.0;0.0;30370131.0;0.0;0.0;3111656.0;0.0;4271972.0;791610.0;10474915.0;0.0;84470.0;199484.0;-5621196.0;-4417091.0;-4692272.0;0.0;0.0;0.0;7.0;wholesale
1000;1;2001;77460.35;167533.78;883859.69;1993732.58;126614.27;3213011.74;561638.59;0.0;1668150.02;323565.0;0.0;1262296.23;0.0;195706.02;732817.66;5785973.48;0.0;470941.33;45943.32;-105275.73;-141141.84;-141141.84;0.0;-665703.77;-32539.65;42.0;manufacturing
719;1;1998;147763.35366700002;606392.171103;1597275.83687;252578.189313;511.2918812;1855478.2368700001;353302.689909;242863.64357;49084.020595199996;0.0;76693.78218;1711293.9263799998;0.0;1008778.88161;489817.62218999997;2170434.0356900003;0.0;24542.010297599998;78738.9497048;68513.11207619999;5112.918807399999;7158.0863318;-80272.8253484;-230592.63841999997;8691.961981;0.0;manufacturing
720;1;1998;547593.6047649999;574692.074469;2251218.15293;1180061.66181;1022.5837624;5659489.83301;1033832.1837899999;1072690.3667600001;2300302.17352;0.0;0.0;1416278.51092;1450535.06696;366084.98693899997;903452.7540799999;7982288.849289999;0.0;70046.9877244;124243.927132;-106860.00317899999;-223945.843975;-248487.85427199997;-2143335.56599;-897317.2515100001;-554751.691105;0.0;construction
721;1;1998;153898.856241;382446.327137;973499.7418040001;333873.59842399997;0.0;1317599.17785;395739.916049;288368.62099699996;40392.0586148;255134.64871900002;97145.457428;765915.238037;344610.727929;251044.313669;427440.012683;3751348.53236;0.0;44482.3936644;45504.977426800004;23519.426530200002;-18917.7996094;-21985.550896599998;-474478.86575399997;139071.391686;50106.604357;0.0;construction
722;1;1997;127311.678419;1167279.36478;2334047.43768;458628.817436;4601.6269308;2946063.81948;747508.730314;241329.76792600003;0.0;0.0;0.0;2635709.64758;0.0;717342.509324;1150918.02458;12126820.8383;0.0;283255.702185;75671.19841760001;-416191.591296;-489817.622189;-510780.589318;279165.367135;158500.48317;-385514.078425;0.0;construction
723;1;1999;124755.21901300001;1319133.0535;4466134.58229;2258376.2392599997;17383.9239608;7855999.754639999;2917431.47413;1932683.3109400002;0.0;379889.867732;0.0;4429832.85872;2771713.28798;1729700.4341;2372905.62065;9023790.4113;0.0;305752.544957;369152.73822600004;615595.424968;248487.85426700002;235194.265356;-716319.925561;581338.868924;77716.36594260001;0.0;manufacturing
724;1;2002;2000.0;56000.0;373000.0;201000.0;0.0;819000.0;304000.0;73000.0;0.0;0.0;0.0;814000.0;0.0;394000.0;386000.0;1561000.0;0.0;43000.0;24000.0;27000.0;3000.0;2000.0;-63000.0;31212.129882999998;466.12435639999995;0.0;manufacturing
725;1;1997;610993.798034;2465960.74303;4432389.3181300005;555774.274864;7669.378218000001;5038781.48923;1024117.63804;442267.477238;166681.15327100002;290413.78852199996;139582.683568;2118793.5557;324670.344562;34256.556040400006;1784408.6653900002;20128027.4872;0.0;368130.15446399996;44993.6855456;95611.58183099999;81295.40915739999;39880.7667802;-4818925.98031;0.0;0.0;0.0;construction
853;1;1997;2556.459406;848233.23091;1540011.14617;3034006.0230400003;0.0;4580663.9636699995;598211.501004;2218495.47253;108393.87881400001;0.0;78738.9497048;4307634.09911;0.0;2625483.8099599998;865105.8629899999;4584243.00684;0.0;235705.557233;249510.43802600002;323647.760801;74137.322775;38346.891091000005;-142650.434855;409033.50497;1533.8756435999999;0.0;manufacturing
854;1;2002;69000.0;241000.0;794000.0;757000.0;0.0;1614000.0;432000.0;671000.0;315000.0;0.0;10000.0;411000.0;823000.0;991000.0;187000.0;1769000.0;0.0;104000.0;71000.0;-46000.0;-118000.0;-125000.0;19000.0;36000.0;4000.0;0.0;manufacturing
855;1;1997;48061.4368328;874820.408733;2103966.09114;424372.261396;511.2918812;2548790.02779;1046103.1889399999;187644.1204;210140.963173;10225.837624;0.0;1453602.81825;290925.080403;393694.748524;825736.388138;8989533.855260001;0.0;115040.67327;34256.556040400006;67490.52831240001;37324.3073216;6135.502568399999;-1387134.8737;10737.129501000001;-88964.7873292;0.0;construction
856;1;2002;121000.0;445000.0;771000.0;324000.0;0.0;1155000.0;198000.0;254000.0;224000.0;0.0;0.0;227000.0;265000.0;221000.0;155000.0;1784000.0;0.0;54000.0;26000.0;81000.0;55000.0;50000.0;-184000.0;0.0;0.0;0.0;construction
857;1;1999;75671.19841760001;3764130.8294;4265196.87297;806818.588533;2045.1675248;5089910.67735;414657.715653;634513.224569;871752.6574459999;0.0;0.0;1175971.32676;414146.42377199995;465275.611892;945378.688339;2323310.30817;0.0;101235.792478;43971.10178319999;112484.213864;71580.86336799999;60843.7338628;2709335.67848;397785.083573;27609.7615848;0.0;manufacturing
858;1;2000;334896.182186;2601453.09155;9354596.25844;2561061.0329299998;0.0;12672369.2755;4621567.31417;2547767.4440200003;0.0;0.0;0.0;8924088.49446;229570.05465799998;3867923.0812800005;4129704.52445;26586666.5305;0.0;298083.166739;568556.5718939999;-4083176.9632800003;-4517775.0623;-3519222.01832;-3110699.80522;-722455.4281390009;-585429.203974;0.0;construction
587;1;1998;153387.56436;13718983.7563;17890102.9232;3186882.29552;760802.319225;22687043.3526;2572309.45432;1896892.87925;0.0;0.0;0.0;12659586.9785;7853954.587119999;13907139.1686;4912492.39457;30465326.7413;0.0;661611.694272;933618.9750709999;114018.089471;-795058.875303;-765403.9461930001;1588072.58301;6889658.099169999;105837.4194084;0.0;manufacturing
588;1;2000;95611.5817844;4647131.90822;5916669.64924;811420.215465;2045.1675248;7122807.196989999;914189.8835860001;788923.372692;412612.548129;19940.383366799997;225991.01149;2527315.76878;1178527.78617;2222585.80758;628377.721995;13388177.9092;0.0;133958.472874;188155.412282;90498.6629448;-90498.66300039999;-124755.219041;-4688546.5506;575203.36637;95611.5817844;0.0;construction
589;1;1997;53685.647526;3947173.3228599997;6951013.124910001;4408358.59971;5112.918812;11693245.322999999;2629062.8531299997;1945465.60797;360972.068127;0.0;0.0;6932606.61719;2419433.18184;5168649.62705;2027783.6008400002;11775563.3159;0.0;1002643.37903;508224.129913;230081.346516;-273029.864585;-453004.60676800006;642693.894668;1602900.04756;-3579.0431684;0.0;construction
590;1;2000;426928.720802;16280556.0811;19369781.6274;8865289.92812;60843.7338628;28656376.0656;2371371.7450099997;3042697.98502;1321689.5129;0.0;53174.3556448;21768251.8421;0.0;11473901.105999999;6226001.237369999;38933342.8777;0.0;3762085.6618699995;1201535.92082;1708226.1750299998;519983.84311899997;238773.30845900002;-2515044.76362;805796.004707199;-683597.245168;0.0;construction
591;1;2000;84874.45227919999;2945552.5276;4871077.75219;3963534.6630599997;511.2918812;8836146.2909;1662209.90578;3384752.25354;3649090.1561199995;358415.608721;314955.798819;2871415.20482;1901494.50618;3241079.23493;836984.8095239999;10371555.8101;0.0;504133.794863;254112.064956;512825.756803;307797.712443;283255.702145;52151.7718824;454538.48238999996;-88964.7873288;0.0;manufacturing
592;1;1998;2414320.26303;514359.63248699997;3947173.32287;563954.944964;511.2918812;5438611.74033;886580.122001;554240.399221;0.0;0.0;0.0;3388842.5886;608437.338628;2720584.09987;664679.44556;7834014.20375;0.0;51640.4800012;222411.96832199997;445335.228534;305752.54496599996;299105.750511;-2348363.61035;0.0;0.0;0.0;construction
449;1;1997;44993.6855456;228036.179015;1493994.87687;468854.65506099997;78227.6578236;2117259.68005;415169.00753400003;73626.0308928;197869.958025;582361.452687;84874.45227919999;810908.923584;582361.452687;285300.86971;219344.21703499998;3837756.86029;0.0;244908.81109499998;31700.096634400004;-21985.5508868;-14827.46455;-257179.81623899998;103792.251884;0.0;0.0;0.0;construction
450;1;2001;19993.5116984;713233.828842;1361381.28006;311067.490409;1189.77620709;1675114.54919;623261.2545729999;274350.086559;46308.2680832;0.0;0.0;1094020.1291399999;421793.642435;622983.495259;248255.763442;718808.030074;0.0;10851.0555579;12882.888589700002;108753.33741600001;104208.775774;104208.775774;33563.264688;0.0;0.0;0.0;wholesale
453;1;1998;14316.1726736;539412.934666;1193355.2507200001;66979.2364372;1022.5837624;1279763.57864;616106.716846;0.0;72092.1552492;0.0;0.0;1077803.28557;26587.1778224;151853.688716;481636.95209;2991568.7969;0.0;14316.1726736;46527.561189199994;69535.6958466;24030.7184198;10737.129508600001;170260.19644;376310.8245634;13804.8807924;0.0;construction
454;1;1998;351257.522384;3382195.7941400004;4640996.40565;72092.1552492;0.0;5074060.62903;850789.690317;0.0;71069.5714868;451982.022981;222411.96832199997;1738903.6879599998;451982.022981;48572.728714;1258289.3196299998;5739762.65835;0.0;37835.599208800006;21985.550891599996;73114.7390072;65445.36078919999;32722.6803924;938731.893883;35279.1397997998;39880.766733;0.0;construction
455;1;1998;945889.98022;1108480.79844;2868347.45353;868684.906159;0.0;3750325.9486;631956.765163;684108.537046;418236.758821;0.0;81806.700992;1603922.63133;1316576.59409;1046614.48082;1182618.12122;10747866.6347;0.0;101235.792478;79250.241586;90498.662961;34767.8479102;22496.842761400003;130890.72158699999;831360.598837;682574.661402;0.0;construction
180;1;2001;6135.5025743999995;28632.3453472;4295363.09396;20962.9671292;68513.11208080001;4471758.79298;1067066.15606;4601.6269308;956115.817846;0.0;3067.7512871999998;2296211.8384700003;1122796.9711200001;1289989.4162700002;1251131.2333;14916940.634000001;0.0;154921.440004;133958.472874;153898.856206;295015.41541799996;1325268.5560299999;0.0;-126289.094654;-62888.901387599995;0.0;wholesale
181;1;1997;38858.182971199996;3008952.72086;5211598.14507;687176.288333;2556.459406;6008702.18786;929528.640022;240307.18416399998;564977.528726;274052.448323;0.0;3107120.76205;1498085.2119200001;424883.55327699997;2259910.1149;25178568.6897;0.0;459140.10931800003;126289.094656;308820.296226;237750.72474;199403.83365;0.0;754666.8166499991;-587985.6633798;0.0;wholesale
182;1;1997;311376.755651;369664.030107;3022757.6016599997;419259.342584;0.0;3469115.4139400003;2137711.3553;287346.037234;358926.900602;0.0;0.0;2272692.41193;614061.549321;251555.60555;1676526.07845;8606576.23624;0.0;99190.6249528;176906.990895;248487.85426700002;182019.909711;204516.752484;-1155008.3596299998;0.0;0.0;0.0;construction
183;1;2002;64000.0;4602000.0;5914000.0;1677000.0;9000.0;7666000.0;730000.0;1560000.0;978000.0;28000.0;394000.0;1578000.0;933000.0;1244000.0;910000.0;6661000.0;0.0;129000.0;95000.0;107000.0;18000.0;4000.0;1855000.0;374822.520348;52751.578613599995;0.0;construction
185;1;1997;493907.957239;8161752.2996;13702111.1243;819089.593683;148785.93742899998;16805141.5513;614572.841202;246953.97861999998;2023181.97391;0.0;0.0;13010333.209;1464851.23964;12216808.2094;897317.251506;31995623.3417;0.0;222923.260203;753644.232889;722966.719993;128845.55403800002;-48061.4368568;0.0;2856587.74021;397785.08357340004;0.0;wholesale
186;1;1997;2213382.5537099997;4074996.29316;18079792.2111;26679210.360999998;276097.615848;47808858.6434;11212119.6628;19126406.6919;15921117.8887;0.0;5087354.21794;13738924.1397;11581272.4011;9324430.03744;3648578.86424;71680565.2848;0.0;4062725.28801;1246529.6063700002;-1896381.5874700001;-2639288.69086;-155944.02386800002;0.0;4205887.01478;65956.6526700002;0.0;wholesale
187;1;1997;112484.213864;6578792.63541;10341900.881000001;192757.03921199997;9714.545742799999;10557154.763;2228210.01827;0.0;1770603.7846;16872.6320796;0.0;4244745.19773;73114.7390116;1175460.03488;1689819.6673700002;11352213.6383;0.0;88964.7873288;160034.35881600002;-635024.516422;-762336.194841;-492885.373449;287346.037234;753644.2329016;-206561.920005;0.0;construction
